Date,2nd Ave Cycletrack,NB,SB
05/02/2015 10:00:00 AM,28,13,15
05/02/2015 11:00:00 AM,26,9,17
05/02/2015 12:00:00 PM,23,7,16
05/02/2015 01:00:00 PM,31,13,18
05/02/2015 02:00:00 PM,43,11,32
05/02/2015 03:00:00 PM,42,18,24
05/02/2015 04:00:00 PM,39,14,25
05/02/2015 05:00:00 PM,33,7,26
05/02/2015 06:00:00 PM,41,16,25
05/02/2015 07:00:00 PM,18,6,12
05/02/2015 08:00:00 PM,13,2,11
05/02/2015 09:00:00 PM,5,4,1
05/02/2015 10:00:00 PM,9,2,7
05/02/2015 11:00:00 PM,4,2,2
05/03/2015 12:00:00 AM,4,1,3
05/03/2015 01:00:00 AM,2,0,2
05/03/2015 02:00:00 AM,0,0,0
05/03/2015 03:00:00 AM,0,0,0
05/03/2015 04:00:00 AM,3,0,3
05/03/2015 05:00:00 AM,1,1,0
05/03/2015 06:00:00 AM,6,2,4
05/03/2015 07:00:00 AM,6,0,6
05/03/2015 08:00:00 AM,22,2,20
05/03/2015 09:00:00 AM,22,4,18
05/03/2015 10:00:00 AM,17,2,15
05/03/2015 11:00:00 AM,25,6,19
05/03/2015 12:00:00 PM,36,13,23
05/03/2015 01:00:00 PM,21,4,17
05/03/2015 02:00:00 PM,48,18,30
05/03/2015 03:00:00 PM,30,12,18
05/03/2015 04:00:00 PM,24,7,17
05/03/2015 05:00:00 PM,39,13,26
05/03/2015 06:00:00 PM,18,5,13
05/03/2015 07:00:00 PM,13,3,10
05/03/2015 08:00:00 PM,7,2,5
05/03/2015 09:00:00 PM,7,1,6
05/03/2015 10:00:00 PM,9,4,5
05/03/2015 11:00:00 PM,4,2,2
05/04/2015 12:00:00 AM,2,0,2
05/04/2015 01:00:00 AM,4,0,4
05/04/2015 02:00:00 AM,0,0,0
05/04/2015 03:00:00 AM,0,0,0
05/04/2015 04:00:00 AM,3,1,2
05/04/2015 05:00:00 AM,8,5,3
05/04/2015 06:00:00 AM,68,25,43
05/04/2015 07:00:00 AM,120,29,91
05/04/2015 08:00:00 AM,172,51,121
05/04/2015 09:00:00 AM,95,28,67
05/04/2015 10:00:00 AM,40,14,26
05/04/2015 11:00:00 AM,39,12,27
05/04/2015 12:00:00 PM,38,18,20
05/04/2015 01:00:00 PM,33,15,18
05/04/2015 02:00:00 PM,45,16,29
05/04/2015 03:00:00 PM,76,21,55
05/04/2015 04:00:00 PM,113,32,81
05/04/2015 05:00:00 PM,194,63,131
05/04/2015 06:00:00 PM,109,35,74
05/04/2015 07:00:00 PM,29,10,19
05/04/2015 08:00:00 PM,19,3,16
05/04/2015 09:00:00 PM,15,5,10
05/04/2015 10:00:00 PM,4,2,2
05/04/2015 11:00:00 PM,7,4,3
05/05/2015 12:00:00 AM,7,1,6
05/05/2015 01:00:00 AM,2,1,1
05/05/2015 02:00:00 AM,0,0,0
05/05/2015 03:00:00 AM,0,0,0
05/05/2015 04:00:00 AM,0,0,0
05/05/2015 05:00:00 AM,3,2,1
05/05/2015 06:00:00 AM,40,18,22
05/05/2015 07:00:00 AM,71,22,49
05/05/2015 08:00:00 AM,134,30,104
05/05/2015 09:00:00 AM,71,21,50
05/05/2015 10:00:00 AM,37,13,24
05/05/2015 11:00:00 AM,24,9,15
05/05/2015 12:00:00 PM,28,11,17
05/05/2015 01:00:00 PM,32,10,22
05/05/2015 02:00:00 PM,29,12,17
05/05/2015 03:00:00 PM,51,18,33
05/05/2015 04:00:00 PM,67,16,51
05/05/2015 05:00:00 PM,135,53,82
05/05/2015 06:00:00 PM,48,19,29
05/05/2015 07:00:00 PM,19,7,12
05/05/2015 08:00:00 PM,17,6,11
05/05/2015 09:00:00 PM,7,3,4
05/05/2015 10:00:00 PM,3,0,3
05/05/2015 11:00:00 PM,7,1,6
05/06/2015 12:00:00 AM,2,1,1
05/06/2015 01:00:00 AM,2,0,2
05/06/2015 02:00:00 AM,1,0,1
05/06/2015 03:00:00 AM,1,0,1
05/06/2015 04:00:00 AM,0,0,0
05/06/2015 05:00:00 AM,10,4,6
05/06/2015 06:00:00 AM,46,20,26
05/06/2015 07:00:00 AM,112,30,82
05/06/2015 08:00:00 AM,184,54,130
05/06/2015 09:00:00 AM,65,26,39
05/06/2015 10:00:00 AM,28,7,21
05/06/2015 11:00:00 AM,28,11,17
05/06/2015 12:00:00 PM,34,14,20
05/06/2015 01:00:00 PM,42,11,31
05/06/2015 02:00:00 PM,36,14,22
05/06/2015 03:00:00 PM,67,25,42
05/06/2015 04:00:00 PM,136,42,94
05/06/2015 05:00:00 PM,184,55,129
05/06/2015 06:00:00 PM,92,38,54
05/06/2015 07:00:00 PM,38,13,25
05/06/2015 08:00:00 PM,29,10,19
05/06/2015 09:00:00 PM,16,3,13
05/06/2015 10:00:00 PM,14,4,10
05/06/2015 11:00:00 PM,3,0,3
05/07/2015 12:00:00 AM,1,0,1
05/07/2015 01:00:00 AM,0,0,0
05/07/2015 02:00:00 AM,0,0,0
05/07/2015 03:00:00 AM,0,0,0
05/07/2015 04:00:00 AM,0,0,0
05/07/2015 05:00:00 AM,12,4,8
05/07/2015 06:00:00 AM,70,41,29
05/07/2015 07:00:00 AM,126,40,86
05/07/2015 08:00:00 AM,210,57,153
05/07/2015 09:00:00 AM,124,16,108
05/07/2015 10:00:00 AM,44,17,27
05/07/2015 11:00:00 AM,46,16,30
05/07/2015 12:00:00 PM,36,12,24
05/07/2015 01:00:00 PM,48,20,28
05/07/2015 02:00:00 PM,50,19,31
05/07/2015 03:00:00 PM,61,18,43
05/07/2015 04:00:00 PM,153,39,114
05/07/2015 05:00:00 PM,234,73,161
05/07/2015 06:00:00 PM,147,49,98
05/07/2015 07:00:00 PM,56,25,31
05/07/2015 08:00:00 PM,53,34,19
05/07/2015 09:00:00 PM,26,13,13
05/07/2015 10:00:00 PM,13,7,6
05/07/2015 11:00:00 PM,14,7,7
05/08/2015 12:00:00 AM,8,5,3
05/08/2015 01:00:00 AM,5,5,0
05/08/2015 02:00:00 AM,0,0,0
05/08/2015 03:00:00 AM,2,0,2
05/08/2015 04:00:00 AM,1,0,1
05/08/2015 05:00:00 AM,11,5,6
05/08/2015 06:00:00 AM,54,30,24
05/08/2015 07:00:00 AM,103,29,74
05/08/2015 08:00:00 AM,205,58,147
05/08/2015 09:00:00 AM,88,20,68
05/08/2015 10:00:00 AM,38,16,22
05/08/2015 11:00:00 AM,54,13,41
05/08/2015 12:00:00 PM,58,25,33
05/08/2015 01:00:00 PM,75,24,51
05/08/2015 02:00:00 PM,44,9,35
05/08/2015 03:00:00 PM,78,20,58
05/08/2015 04:00:00 PM,137,42,95
05/08/2015 05:00:00 PM,201,64,137
05/08/2015 06:00:00 PM,86,16,70
05/08/2015 07:00:00 PM,46,7,39
05/08/2015 08:00:00 PM,19,10,9
05/08/2015 09:00:00 PM,20,6,14
05/08/2015 10:00:00 PM,9,1,8
05/08/2015 11:00:00 PM,13,9,4
05/09/2015 12:00:00 AM,11,3,8
05/09/2015 01:00:00 AM,8,2,6
05/09/2015 02:00:00 AM,3,2,1
05/09/2015 03:00:00 AM,1,0,1
05/09/2015 04:00:00 AM,0,0,0
05/09/2015 05:00:00 AM,4,4,0
05/09/2015 06:00:00 AM,6,3,3
05/09/2015 07:00:00 AM,8,1,7
05/09/2015 08:00:00 AM,26,4,22
05/09/2015 09:00:00 AM,15,5,10
05/09/2015 10:00:00 AM,18,7,11
05/09/2015 11:00:00 AM,29,8,21
05/09/2015 12:00:00 PM,23,7,16
05/09/2015 01:00:00 PM,57,20,37
05/09/2015 02:00:00 PM,34,9,25
05/09/2015 03:00:00 PM,37,18,19
05/09/2015 04:00:00 PM,39,13,26
05/09/2015 05:00:00 PM,31,10,21
05/09/2015 06:00:00 PM,32,10,22
05/09/2015 07:00:00 PM,12,8,4
05/09/2015 08:00:00 PM,14,2,12
05/09/2015 09:00:00 PM,18,8,10
05/09/2015 10:00:00 PM,10,3,7
05/09/2015 11:00:00 PM,12,6,6
05/10/2015 12:00:00 AM,2,2,0
05/10/2015 01:00:00 AM,5,0,5
05/10/2015 02:00:00 AM,2,2,0
05/10/2015 03:00:00 AM,1,0,1
05/10/2015 04:00:00 AM,0,0,0
05/10/2015 05:00:00 AM,3,3,0
05/10/2015 06:00:00 AM,3,1,2
05/10/2015 07:00:00 AM,12,6,6
05/10/2015 08:00:00 AM,6,4,2
05/10/2015 09:00:00 AM,14,9,5
05/10/2015 10:00:00 AM,25,7,18
05/10/2015 11:00:00 AM,26,5,21
05/10/2015 12:00:00 PM,27,6,21
05/10/2015 01:00:00 PM,20,5,15
05/10/2015 02:00:00 PM,21,3,18
05/10/2015 03:00:00 PM,23,9,14
05/10/2015 04:00:00 PM,41,20,21
05/10/2015 05:00:00 PM,27,12,15
05/10/2015 06:00:00 PM,18,7,11
05/10/2015 07:00:00 PM,12,6,6
05/10/2015 08:00:00 PM,10,6,4
05/10/2015 09:00:00 PM,4,1,3
05/10/2015 10:00:00 PM,7,2,5
05/10/2015 11:00:00 PM,1,0,1
05/11/2015 12:00:00 AM,1,0,1
05/11/2015 01:00:00 AM,6,2,4
05/11/2015 02:00:00 AM,2,1,1
05/11/2015 03:00:00 AM,1,1,0
05/11/2015 04:00:00 AM,0,0,0
05/11/2015 05:00:00 AM,11,5,6
05/11/2015 06:00:00 AM,48,20,28
05/11/2015 07:00:00 AM,100,30,70
05/11/2015 08:00:00 AM,184,56,128
05/11/2015 09:00:00 AM,71,18,53
05/11/2015 10:00:00 AM,27,12,15
05/11/2015 11:00:00 AM,32,8,24
05/11/2015 12:00:00 PM,24,11,13
05/11/2015 01:00:00 PM,23,9,14
05/11/2015 02:00:00 PM,28,9,19
05/11/2015 03:00:00 PM,54,16,38
05/11/2015 04:00:00 PM,117,23,94
05/11/2015 05:00:00 PM,174,65,109
05/11/2015 06:00:00 PM,81,26,55
05/11/2015 07:00:00 PM,49,17,32
05/11/2015 08:00:00 PM,21,10,11
05/11/2015 09:00:00 PM,7,3,4
05/11/2015 10:00:00 PM,7,2,5
05/11/2015 11:00:00 PM,1,1,0
05/12/2015 12:00:00 AM,5,2,3
05/12/2015 01:00:00 AM,1,0,1
05/12/2015 02:00:00 AM,0,0,0
05/12/2015 03:00:00 AM,6,1,5
05/12/2015 04:00:00 AM,1,0,1
05/12/2015 05:00:00 AM,9,3,6
05/12/2015 06:00:00 AM,50,26,24
05/12/2015 07:00:00 AM,103,39,64
05/12/2015 08:00:00 AM,167,46,121
05/12/2015 09:00:00 AM,66,19,47
05/12/2015 10:00:00 AM,29,8,21
05/12/2015 11:00:00 AM,42,19,23
05/12/2015 12:00:00 PM,30,16,14
05/12/2015 01:00:00 PM,30,13,17
05/12/2015 02:00:00 PM,33,10,23
05/12/2015 03:00:00 PM,49,15,34
05/12/2015 04:00:00 PM,111,32,79
05/12/2015 05:00:00 PM,197,63,134
05/12/2015 06:00:00 PM,98,37,61
05/12/2015 07:00:00 PM,40,16,24
05/12/2015 08:00:00 PM,21,7,14
05/12/2015 09:00:00 PM,9,4,5
05/12/2015 10:00:00 PM,6,1,5
05/12/2015 11:00:00 PM,2,2,0
05/13/2015 12:00:00 AM,2,0,2
05/13/2015 01:00:00 AM,1,0,1
05/13/2015 02:00:00 AM,0,0,0
05/13/2015 03:00:00 AM,0,0,0
05/13/2015 04:00:00 AM,1,0,1
05/13/2015 05:00:00 AM,8,3,5
05/13/2015 06:00:00 AM,45,25,20
05/13/2015 07:00:00 AM,77,20,57
05/13/2015 08:00:00 AM,123,38,85
05/13/2015 09:00:00 AM,61,23,38
05/13/2015 10:00:00 AM,36,9,27
05/13/2015 11:00:00 AM,26,10,16
05/13/2015 12:00:00 PM,35,18,17
05/13/2015 01:00:00 PM,26,13,13
05/13/2015 02:00:00 PM,29,7,22
05/13/2015 03:00:00 PM,49,14,35
05/13/2015 04:00:00 PM,72,18,54
05/13/2015 05:00:00 PM,123,45,78
05/13/2015 06:00:00 PM,70,25,45
05/13/2015 07:00:00 PM,27,11,16
05/13/2015 08:00:00 PM,17,9,8
05/13/2015 09:00:00 PM,17,5,12
05/13/2015 10:00:00 PM,13,5,8
05/13/2015 11:00:00 PM,2,2,0
05/14/2015 12:00:00 AM,2,1,1
05/14/2015 01:00:00 AM,1,0,1
05/14/2015 02:00:00 AM,0,0,0
05/14/2015 03:00:00 AM,0,0,0
05/14/2015 04:00:00 AM,2,1,1
05/14/2015 05:00:00 AM,9,3,6
05/14/2015 06:00:00 AM,51,28,23
05/14/2015 07:00:00 AM,94,20,74
05/14/2015 08:00:00 AM,137,44,93
05/14/2015 09:00:00 AM,66,19,47
05/14/2015 10:00:00 AM,35,13,22
05/14/2015 11:00:00 AM,39,11,28
05/14/2015 12:00:00 PM,33,13,20
05/14/2015 01:00:00 PM,43,18,25
05/14/2015 02:00:00 PM,40,16,24
05/14/2015 03:00:00 PM,58,13,45
05/14/2015 04:00:00 PM,128,29,99
05/14/2015 05:00:00 PM,196,75,121
05/14/2015 06:00:00 PM,111,30,81
05/14/2015 07:00:00 PM,44,12,32
05/14/2015 08:00:00 PM,24,12,12
05/14/2015 09:00:00 PM,19,6,13
05/14/2015 10:00:00 PM,35,30,5
05/14/2015 11:00:00 PM,7,2,5
05/15/2015 12:00:00 AM,4,1,3
05/15/2015 01:00:00 AM,1,1,0
05/15/2015 02:00:00 AM,3,2,1
05/15/2015 03:00:00 AM,2,0,2
05/15/2015 04:00:00 AM,2,0,2
05/15/2015 05:00:00 AM,7,5,2
05/15/2015 06:00:00 AM,55,27,28
05/15/2015 07:00:00 AM,169,48,121
05/15/2015 08:00:00 AM,321,103,218
05/15/2015 09:00:00 AM,115,45,70
05/15/2015 10:00:00 AM,52,17,35
05/15/2015 11:00:00 AM,47,16,31
05/15/2015 12:00:00 PM,47,17,30
05/15/2015 01:00:00 PM,59,20,39
05/15/2015 02:00:00 PM,67,20,47
05/15/2015 03:00:00 PM,83,26,57
05/15/2015 04:00:00 PM,170,55,115
05/15/2015 05:00:00 PM,224,74,150
05/15/2015 06:00:00 PM,116,19,97
05/15/2015 07:00:00 PM,52,15,37
05/15/2015 08:00:00 PM,30,11,19
05/15/2015 09:00:00 PM,24,8,16
05/15/2015 10:00:00 PM,19,8,11
05/15/2015 11:00:00 PM,11,4,7
05/16/2015 12:00:00 AM,8,2,6
05/16/2015 01:00:00 AM,1,0,1
05/16/2015 02:00:00 AM,4,2,2
05/16/2015 03:00:00 AM,1,0,1
05/16/2015 04:00:00 AM,0,0,0
05/16/2015 05:00:00 AM,3,3,0
05/16/2015 06:00:00 AM,5,1,4
05/16/2015 07:00:00 AM,16,3,13
05/16/2015 08:00:00 AM,21,4,17
05/16/2015 09:00:00 AM,17,5,12
05/16/2015 10:00:00 AM,9,4,5
05/16/2015 11:00:00 AM,26,5,21
05/16/2015 12:00:00 PM,37,17,20
05/16/2015 01:00:00 PM,39,14,25
05/16/2015 02:00:00 PM,23,10,13
05/16/2015 03:00:00 PM,23,7,16
05/16/2015 04:00:00 PM,24,10,14
05/16/2015 05:00:00 PM,22,7,15
05/16/2015 06:00:00 PM,34,8,26
05/16/2015 07:00:00 PM,12,3,9
05/16/2015 08:00:00 PM,14,5,9
05/16/2015 09:00:00 PM,12,5,7
05/16/2015 10:00:00 PM,10,3,7
05/16/2015 11:00:00 PM,5,2,3
05/17/2015 12:00:00 AM,7,5,2
05/17/2015 01:00:00 AM,1,0,1
05/17/2015 02:00:00 AM,2,2,0
05/17/2015 03:00:00 AM,3,0,3
05/17/2015 04:00:00 AM,0,0,0
05/17/2015 05:00:00 AM,3,3,0
05/17/2015 06:00:00 AM,6,3,3
05/17/2015 07:00:00 AM,4,1,3
05/17/2015 08:00:00 AM,10,2,8
05/17/2015 09:00:00 AM,14,4,10
05/17/2015 10:00:00 AM,29,7,22
05/17/2015 11:00:00 AM,25,5,20
05/17/2015 12:00:00 PM,40,9,31
05/17/2015 01:00:00 PM,38,18,20
05/17/2015 02:00:00 PM,30,14,16
05/17/2015 03:00:00 PM,40,13,27
05/17/2015 04:00:00 PM,41,19,22
05/17/2015 05:00:00 PM,30,13,17
05/17/2015 06:00:00 PM,21,10,11
05/17/2015 07:00:00 PM,19,4,15
05/17/2015 08:00:00 PM,8,3,5
05/17/2015 09:00:00 PM,13,4,9
05/17/2015 10:00:00 PM,5,1,4
05/17/2015 11:00:00 PM,7,3,4
05/18/2015 12:00:00 AM,4,2,2
05/18/2015 01:00:00 AM,2,1,1
05/18/2015 02:00:00 AM,2,1,1
05/18/2015 03:00:00 AM,2,0,2
05/18/2015 04:00:00 AM,0,0,0
05/18/2015 05:00:00 AM,10,7,3
05/18/2015 06:00:00 AM,65,27,38
05/18/2015 07:00:00 AM,120,35,85
05/18/2015 08:00:00 AM,161,59,102
05/18/2015 09:00:00 AM,88,32,56
05/18/2015 10:00:00 AM,46,14,32
05/18/2015 11:00:00 AM,37,14,23
05/18/2015 12:00:00 PM,43,16,27
05/18/2015 01:00:00 PM,35,13,22
05/18/2015 02:00:00 PM,36,17,19
05/18/2015 03:00:00 PM,103,37,66
05/18/2015 04:00:00 PM,132,35,97
05/18/2015 05:00:00 PM,210,62,148
05/18/2015 06:00:00 PM,125,40,85
05/18/2015 07:00:00 PM,53,20,33
05/18/2015 08:00:00 PM,23,10,13
05/18/2015 09:00:00 PM,16,4,12
05/18/2015 10:00:00 PM,14,3,11
05/18/2015 11:00:00 PM,3,1,2
05/19/2015 12:00:00 AM,3,2,1
05/19/2015 01:00:00 AM,2,2,0
05/19/2015 02:00:00 AM,0,0,0
05/19/2015 03:00:00 AM,2,0,2
05/19/2015 04:00:00 AM,2,1,1
05/19/2015 05:00:00 AM,10,4,6
05/19/2015 06:00:00 AM,60,30,30
05/19/2015 07:00:00 AM,143,42,101
05/19/2015 08:00:00 AM,194,60,134
05/19/2015 09:00:00 AM,81,23,58
05/19/2015 10:00:00 AM,49,21,28
05/19/2015 11:00:00 AM,32,14,18
05/19/2015 12:00:00 PM,47,14,33
05/19/2015 01:00:00 PM,50,17,33
05/19/2015 02:00:00 PM,38,14,24
05/19/2015 03:00:00 PM,75,19,56
05/19/2015 04:00:00 PM,145,53,92
05/19/2015 05:00:00 PM,232,82,150
05/19/2015 06:00:00 PM,107,44,63
05/19/2015 07:00:00 PM,51,13,38
05/19/2015 08:00:00 PM,23,4,19
05/19/2015 09:00:00 PM,21,6,15
05/19/2015 10:00:00 PM,8,3,5
05/19/2015 11:00:00 PM,7,2,5
05/20/2015 12:00:00 AM,5,1,4
05/20/2015 01:00:00 AM,1,0,1
05/20/2015 02:00:00 AM,2,0,2
05/20/2015 03:00:00 AM,0,0,0
05/20/2015 04:00:00 AM,1,0,1
05/20/2015 05:00:00 AM,19,8,11
05/20/2015 06:00:00 AM,57,27,30
05/20/2015 07:00:00 AM,116,29,87
05/20/2015 08:00:00 AM,168,46,122
05/20/2015 09:00:00 AM,84,28,56
05/20/2015 10:00:00 AM,39,9,30
05/20/2015 11:00:00 AM,26,9,17
05/20/2015 12:00:00 PM,47,19,28
05/20/2015 01:00:00 PM,41,18,23
05/20/2015 02:00:00 PM,29,8,21
05/20/2015 03:00:00 PM,74,27,47
05/20/2015 04:00:00 PM,140,45,95
05/20/2015 05:00:00 PM,215,65,150
05/20/2015 06:00:00 PM,102,37,65
05/20/2015 07:00:00 PM,46,18,28
05/20/2015 08:00:00 PM,30,12,18
05/20/2015 09:00:00 PM,20,5,15
05/20/2015 10:00:00 PM,13,6,7
05/20/2015 11:00:00 PM,7,0,7
05/21/2015 12:00:00 AM,2,1,1
05/21/2015 01:00:00 AM,2,1,1
05/21/2015 02:00:00 AM,1,0,1
05/21/2015 03:00:00 AM,1,0,1
05/21/2015 04:00:00 AM,2,1,1
05/21/2015 05:00:00 AM,10,6,4
05/21/2015 06:00:00 AM,53,27,26
05/21/2015 07:00:00 AM,118,27,91
05/21/2015 08:00:00 AM,166,50,116
05/21/2015 09:00:00 AM,80,27,53
05/21/2015 10:00:00 AM,41,12,29
05/21/2015 11:00:00 AM,56,18,38
05/21/2015 12:00:00 PM,48,13,35
05/21/2015 01:00:00 PM,46,12,34
05/21/2015 02:00:00 PM,48,11,37
05/21/2015 03:00:00 PM,80,25,55
05/21/2015 04:00:00 PM,133,35,98
05/21/2015 05:00:00 PM,178,55,123
05/21/2015 06:00:00 PM,128,38,90
05/21/2015 07:00:00 PM,44,16,28
05/21/2015 08:00:00 PM,24,6,18
05/21/2015 09:00:00 PM,20,4,16
05/21/2015 10:00:00 PM,12,4,8
05/21/2015 11:00:00 PM,11,3,8
05/22/2015 12:00:00 AM,1,1,0
05/22/2015 01:00:00 AM,0,0,0
05/22/2015 02:00:00 AM,1,0,1
05/22/2015 03:00:00 AM,0,0,0
05/22/2015 04:00:00 AM,1,0,1
05/22/2015 05:00:00 AM,7,2,5
05/22/2015 06:00:00 AM,46,22,24
05/22/2015 07:00:00 AM,93,26,67
05/22/2015 08:00:00 AM,133,48,85
05/22/2015 09:00:00 AM,77,22,55
05/22/2015 10:00:00 AM,35,11,24
05/22/2015 11:00:00 AM,34,11,23
05/22/2015 12:00:00 PM,57,24,33
05/22/2015 01:00:00 PM,40,17,23
05/22/2015 02:00:00 PM,52,20,32
05/22/2015 03:00:00 PM,87,28,59
05/22/2015 04:00:00 PM,104,32,72
05/22/2015 05:00:00 PM,122,36,86
05/22/2015 06:00:00 PM,62,24,38
05/22/2015 07:00:00 PM,28,11,17
05/22/2015 08:00:00 PM,24,7,17
05/22/2015 09:00:00 PM,13,5,8
05/22/2015 10:00:00 PM,8,1,7
05/22/2015 11:00:00 PM,14,2,12
05/23/2015 12:00:00 AM,4,0,4
05/23/2015 01:00:00 AM,2,0,2
05/23/2015 02:00:00 AM,2,0,2
05/23/2015 03:00:00 AM,4,0,4
05/23/2015 04:00:00 AM,2,0,2
05/23/2015 05:00:00 AM,3,3,0
05/23/2015 06:00:00 AM,4,1,3
05/23/2015 07:00:00 AM,2,1,1
05/23/2015 08:00:00 AM,14,2,12
05/23/2015 09:00:00 AM,8,1,7
05/23/2015 10:00:00 AM,15,2,13
05/23/2015 11:00:00 AM,13,7,6
05/23/2015 12:00:00 PM,16,6,10
05/23/2015 01:00:00 PM,41,18,23
05/23/2015 02:00:00 PM,36,13,23
05/23/2015 03:00:00 PM,15,5,10
05/23/2015 04:00:00 PM,22,6,16
05/23/2015 05:00:00 PM,45,13,32
05/23/2015 06:00:00 PM,45,4,41
05/23/2015 07:00:00 PM,25,12,13
05/23/2015 08:00:00 PM,10,3,7
05/23/2015 09:00:00 PM,29,21,8
05/23/2015 10:00:00 PM,10,6,4
05/23/2015 11:00:00 PM,6,2,4
05/24/2015 12:00:00 AM,4,2,2
05/24/2015 01:00:00 AM,2,1,1
05/24/2015 02:00:00 AM,2,1,1
05/24/2015 03:00:00 AM,0,0,0
05/24/2015 04:00:00 AM,3,0,3
05/24/2015 05:00:00 AM,3,2,1
05/24/2015 06:00:00 AM,4,2,2
05/24/2015 07:00:00 AM,8,2,6
05/24/2015 08:00:00 AM,4,2,2
05/24/2015 09:00:00 AM,14,3,11
05/24/2015 10:00:00 AM,12,3,9
05/24/2015 11:00:00 AM,11,2,9
05/24/2015 12:00:00 PM,22,7,15
05/24/2015 01:00:00 PM,26,12,14
05/24/2015 02:00:00 PM,24,11,13
05/24/2015 03:00:00 PM,26,13,13
05/24/2015 04:00:00 PM,21,15,6
05/24/2015 05:00:00 PM,26,5,21
05/24/2015 06:00:00 PM,22,4,18
05/24/2015 07:00:00 PM,12,1,11
05/24/2015 08:00:00 PM,11,1,10
05/24/2015 09:00:00 PM,12,3,9
05/24/2015 10:00:00 PM,9,2,7
05/24/2015 11:00:00 PM,5,2,3
05/25/2015 12:00:00 AM,6,3,3
05/25/2015 01:00:00 AM,7,4,3
05/25/2015 02:00:00 AM,5,0,5
05/25/2015 03:00:00 AM,1,0,1
05/25/2015 04:00:00 AM,2,0,2
05/25/2015 05:00:00 AM,3,2,1
05/25/2015 06:00:00 AM,6,3,3
05/25/2015 07:00:00 AM,5,1,4
05/25/2015 08:00:00 AM,11,2,9
05/25/2015 09:00:00 AM,16,5,11
05/25/2015 10:00:00 AM,16,3,13
05/25/2015 11:00:00 AM,24,5,19
05/25/2015 12:00:00 PM,21,5,16
05/25/2015 01:00:00 PM,24,8,16
05/25/2015 02:00:00 PM,34,15,19
05/25/2015 03:00:00 PM,30,16,14
05/25/2015 04:00:00 PM,26,8,18
05/25/2015 05:00:00 PM,30,13,17
05/25/2015 06:00:00 PM,25,8,17
05/25/2015 07:00:00 PM,14,7,7
05/25/2015 08:00:00 PM,13,4,9
05/25/2015 09:00:00 PM,9,0,9
05/25/2015 10:00:00 PM,6,1,5
05/25/2015 11:00:00 PM,2,1,1
05/26/2015 12:00:00 AM,4,0,4
05/26/2015 01:00:00 AM,0,0,0
05/26/2015 02:00:00 AM,1,0,1
05/26/2015 03:00:00 AM,0,0,0
05/26/2015 04:00:00 AM,1,0,1
05/26/2015 05:00:00 AM,12,3,9
05/26/2015 06:00:00 AM,51,27,24
05/26/2015 07:00:00 AM,103,35,68
05/26/2015 08:00:00 AM,169,54,115
05/26/2015 09:00:00 AM,82,30,52
05/26/2015 10:00:00 AM,45,17,28
05/26/2015 11:00:00 AM,26,6,20
05/26/2015 12:00:00 PM,43,26,17
05/26/2015 01:00:00 PM,41,10,31
05/26/2015 02:00:00 PM,55,27,28
05/26/2015 03:00:00 PM,53,24,29
05/26/2015 04:00:00 PM,129,34,95
05/26/2015 05:00:00 PM,191,66,125
05/26/2015 06:00:00 PM,83,32,51
05/26/2015 07:00:00 PM,45,13,32
05/26/2015 08:00:00 PM,24,5,19
05/26/2015 09:00:00 PM,11,2,9
05/26/2015 10:00:00 PM,6,1,5
05/26/2015 11:00:00 PM,7,4,3
