"ID","STUDY TITLE","COMPKEY","UNITID/ UNITID2","DIR FLOW","LANE","START DATE","AMPK","PMPK","AWDT","ADT","WEEK DAYS","DAYS"
312600,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",10/09/13,633,661,8902,8432,5,7
312153,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",10/09/13,327,334,4860,4507,5,7
312152,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",10/09/13,320,336,4041,3924,5,7
312602,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",11/13/13,814,776,10882,10572,5,7
312337,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",11/13/13,477,478,6487,6111,5,7
312336,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",11/13/13,352,315,4396,4461,5,7
312604,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",12/11/13,790,753,10564,10245,5,7
312517,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",12/11/13,463,464,6295,5930,5,7
312515,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",12/11/13,341,306,4269,4316,5,7
315493,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",01/16/14,607,657,9297,8957,4,6
312467,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",01/16/14,348,378,5398,5044,4,6
312479,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",01/16/14,272,312,3899,3914,4,6
314587,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",02/13/14,601,618,8601,8685,4,6
313195,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",02/13/14,290,309,4296,4308,4,6
313194,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",02/13/14,333,324,4305,4377,4,6
313635,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","GATE  EL",03/17/14,459,476,6304,6325,5,7
315495,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",03/17/14,563,591,7900,7465,5,7
313353,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",03/17/14,261,282,3726,3175,5,7
313352,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",03/17/14,315,314,4174,4290,5,7
313609,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","GATE  EL",04/16/14,599,607,8089,7768,5,7
315499,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",04/16/14,599,607,8089,7768,5,7
313586,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",04/16/14,295,322,4188,3926,5,7
313585,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",04/16/14,311,288,3902,3842,5,7
315501,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",05/14/14,628,613,8762,8808,5,7
313920,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",05/14/14,297,308,4390,4162,5,7
313919,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",05/14/14,340,314,4372,4646,5,7
315503,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",06/11/14,706,711,9941,9705,5,7
314021,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",06/11/14,357,385,5383,5098,5,7
314020,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",06/11/14,357,348,4558,4607,5,7
315505,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",07/09/14,664,682,9204,9042,4,6
315332,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",07/09/14,368,359,4692,4744,5,7
314120,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",07/16/14,299,334,4460,4261,4,6
315507,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",08/13/14,627,655,8719,8804,5,7
314251,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",08/13/14,291,345,4544,4350,5,7
314250,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",08/13/14,342,333,4174,4454,5,7
315509,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",09/10/14,755,743,10339,10081,5,7
314334,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",09/10/14,323,377,4708,4509,5,7
314333,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",09/10/14,439,397,5630,5572,5,7
314483,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",10/15/14,368,408,5556,5252,5,7
315511,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",10/27/14,683,684,9698,9448,5,7
314619,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",10/27/14,334,307,4142,4196,5,7
315513,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",11/13/14,653,632,8991,8949,5,7
314602,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",11/13/14,316,343,4614,4505,5,7
314601,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",11/13/14,355,310,4377,4444,5,7
315515,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",12/09/14,608,636,8195,8152,5,7
314767,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",12/09/14,339,308,4113,4327,5,7
314785,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",12/22/14,334,396,4580,4181,4,6
314903,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","S","STANDARD",01/21/15,348,366,5129,4853,5,7
314902,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","N","STANDARD",01/21/15,347,294,4255,4212,5,7
314990,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","S","STANDARD",02/12/15,294,349,4541,4626,4,6
314988,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","N","STANDARD",02/12/15,566,517,7168,7457,4,6
315463,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",03/17/15,310,358,4583,3902,5,7
315434,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",03/17/15,317,300,4023,4080,5,7
316063,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",04/06/15,446,500,6641,6316,5,7
316115,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",04/20/15,296,335,4365,4248,5,7
316114,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",04/20/15,330,300,4052,4008,5,7
316524,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","TOTAL","STANDARD",05/14/15,629,629,8618,8482,5,7
316332,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",05/14/15,317,349,4613,4402,5,7
316331,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",05/14/15,323,307,4005,4080,5,7
316734,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",06/11/15,311,419,4936,4668,5,7
316733,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",06/11/15,350,466,5107,5099,5,7
316829,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",07/13/15,391,601,6335,0,5,5
316828,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",07/13/15,508,450,6561,6329,5,7
317881,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","S","STANDARD",08/12/15,344,450,5402,5193,5,7
317879,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","N","STANDARD",08/12/15,413,400,4981,5051,5,7
318006,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",09/08/15,307,361,4466,4224,5,7
318013,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",09/08/15,357,301,4096,4033,5,7
318187,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",10/27/15,327,374,5049,4748,5,7
318186,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",10/27/15,334,276,3925,3794,5,7
318303,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",11/13/15,367,416,5506,5251,5,7
318302,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",11/13/15,384,318,4507,4665,5,7
318563,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",12/10/15,366,319,4361,4442,5,7
318558,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",12/18/15,288,350,4075,4063,5,7
318672,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",01/13/16,311,331,4499,4238,4,6
318673,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","SE","STANDARD",01/13/16,311,331,4499,4238,4,6
318676,"3RD  AVE,  SE/O  UNION  ST",4382,"02080
/0130","NW","STANDARD",01/13/16,315,287,3867,3768,4,6
317693,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",01/09/08,826,1334,10788,10212,5,7
213325,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",01/09/08,368,611,4851,4579,5,7
213324,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",01/09/08,465,749,5937,5633,5,7
317695,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",02/20/08,729,1206,11070,11014,5,7
213494,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",02/20/08,371,701,5034,4940,5,7
213493,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",02/20/08,455,713,6036,6074,5,7
317697,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",03/12/08,866,1546,12038,0,5,5
213680,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",03/12/08,378,720,5363,0,5,5
213679,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",03/12/08,498,845,6674,6627,5,7
317699,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",04/09/08,844,1454,12245,12074,5,7
213849,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",04/09/08,385,754,5700,5525,5,7
213850,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",04/09/08,466,715,6545,6549,5,7
317701,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",05/14/08,902,1399,13036,13410,5,7
214079,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",05/14/08,405,700,5996,6157,5,7
214084,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",05/14/08,537,714,7040,7253,5,7
317703,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",06/11/08,791,1515,13246,13598,5,7
214396,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",06/11/08,368,751,6123,6273,5,7
214395,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",06/11/08,433,784,7122,7325,5,7
317705,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",07/09/08,807,1503,13873,13817,5,7
214572,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",07/09/08,371,723,6350,6244,5,7
214571,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",07/09/08,447,830,7523,7572,5,7
317707,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",08/13/08,760,1449,13328,14216,5,7
214802,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",08/13/08,370,689,6244,6667,5,7
214801,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",08/13/08,418,778,7084,7549,5,7
317709,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",09/16/08,816,1441,12228,12246,5,7
215035,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",09/16/08,370,743,5536,5519,5,7
215034,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",09/16/08,483,713,6692,6728,5,7
317711,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",10/13/08,724,1218,10461,0,5,5
215215,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",10/13/08,314,649,4743,0,5,5
215214,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",10/13/08,470,654,5717,0,5,5
317713,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",11/12/08,793,1226,10231,10107,5,7
215407,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",11/12/08,355,638,4722,4545,5,7
215406,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",11/12/08,500,644,5509,5562,5,7
317715,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",12/10/08,537,1016,8307,7594,5,7
215588,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",12/10/08,194,331,2559,2342,5,7
215587,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",12/10/08,391,710,5749,5253,5,7
215707,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",01/14/09,301,579,4215,4039,4,6
215706,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",01/14/09,407,606,5176,5050,4,6
316926,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",01/14/09,701,1161,9391,9089,4,6
215887,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",02/11/09,319,602,4502,4811,4,6
215886,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",02/11/09,407,646,5463,5840,4,6
316928,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",02/11/09,712,1234,9965,10651,4,6
216080,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",03/11/09,313,571,4708,4539,5,7
216079,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",03/11/09,420,669,5936,5765,5,7
316930,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",03/11/09,729,1235,10644,10304,5,7
216340,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",04/15/09,317,721,5317,5246,5,7
216339,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",04/15/09,447,719,6688,6719,5,7
316932,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",04/15/09,758,1412,12005,11965,5,7
216607,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",05/13/09,336,781,5897,6120,5,7
216606,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",05/13/09,420,793,6856,7158,5,7
316934,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",05/13/09,732,1546,12752,13278,5,7
216843,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",06/10/09,359,755,6181,6166,5,7
216839,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",06/10/09,443,892,7359,7359,5,7
316937,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",06/10/09,785,1579,13540,13525,5,7
217140,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",07/15/09,414,781,7110,7163,5,7
217188,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",07/27/09,424,872,7374,7140,5,7
316940,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",07/27/09,812,1577,14485,14304,5,7
316999,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",08/12/09,784,1523,13854,14180,5,7
217318,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",08/12/09,383,800,6743,7016,5,7
217436,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",09/09/09,362,683,5549,5711,5,7
217435,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",09/09/09,428,656,6155,6495,5,7
316942,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",09/09/09,770,1324,11704,12206,5,7
217710,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",10/14/09,291,673,4593,4459,5,7
217709,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",10/14/09,390,586,5288,5345,5,7
316944,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",10/14/09,674,1210,9881,9804,5,7
217879,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",11/10/09,290,582,4355,4129,4,6
217878,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",11/10/09,400,647,5571,5245,4,6
316946,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",11/10/09,687,1210,9926,9374,4,6
218007,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",12/09/09,314,558,4285,4030,5,7
218006,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",12/09/09,369,630,5422,5081,5,7
316948,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",12/09/09,676,1177,9707,9111,5,7
218132,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",01/13/10,304,572,3921,3792,4,6
302497,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",01/13/10,387,712,5313,5476,4,6
218131,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045 /0210","NW","SPECIA",01/13/10,486,1068,7021,6556,4,6
302941,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045 /0210","TOTAL","STANDARD",01/13/10,683,1237,9234,9268,4,6
218242,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",02/10/10,408,750,5590,5760,4,6
302943,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045 /0210","TOTAL","STANDARD",02/10/10,684,1195,9674,9741,4,6
218314,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",02/24/10,283,508,4017,3933,5,7
218463,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",03/10/10,423,687,5776,5799,5,7
302945,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045 /0210","TOTAL","STANDARD",03/10/10,700,1231,10561,11306,5,7
218552,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",03/24/10,307,585,4784,5507,5,7
218643,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",04/14/10,286,627,4795,4785,5,7
218641,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",04/14/10,413,732,6256,6324,5,7
302947,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045 /0210","TOTAL","STANDARD",04/14/10,691,1341,11051,11109,5,7
218807,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",05/12/10,291,686,5342,5371,5,7
218806,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",05/12/10,440,700,6424,6471,5,7
302949,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045 /0210","TOTAL","STANDARD",05/12/10,719,1340,11766,11843,5,7
300085,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",06/08/10,400,730,6328,6435,5,7
300086,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",06/08/10,309,733,5632,5688,5,7
302951,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045 /0210","TOTAL","STANDARD",06/08/10,677,1452,11960,12122,5,7
300348,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",07/21/10,350,707,6117,6183,5,7
300351,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",07/21/10,408,784,7234,7306,5,7
302953,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045 /0210","TOTAL","STANDARD",07/21/10,713,1473,13351,13489,5,7
300577,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",08/18/10,327,688,5785,5696,5,7
300545,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",08/18/10,378,781,6830,0,5,6
302955,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045 /0210","TOTAL","STANDARD",08/18/10,686,1451,12615,0,5,6
300633,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",09/15/10,268,564,4743,4669,5,7
302500,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",09/15/10,380,673,5738,5806,5,7
302957,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045 /0210","TOTAL","STANDARD",09/15/10,606,1225,10481,10475,5,7
300828,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",10/14/10,250,683,4448,5019,5,7
300827,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",10/14/10,360,605,5315,6117,5,7
302959,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045 /0210","TOTAL","STANDARD",10/14/10,595,1260,9763,11137,5,7
301046,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",11/09/10,254,587,4200,4014,4,6
301045,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045 /0210","NW","SPECIA",11/09/10,502,847,7113,6939,4,6
302961,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045 /0210","TOTAL","STANDARD",11/09/10,629,1189,9532,9392,4,6
302499,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",11/10/10,394,626,5332,5378,4,6
301221,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",12/14/10,243,504,4021,3899,5,7
301220,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045 /0210","NW","SPECIA",12/14/10,546,1150,8411,8119,5,7
302111,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045 /0210","TOTAL","STANDARD",12/14/10,764,1616,12432,12018,5,7
302498,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",12/15/10,385,626,5257,5279,5,7
307103,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",01/19/11,598,1103,8911,8685,5,7
301482,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",01/19/11,254,575,4008,3870,5,7
301481,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",01/19/11,355,547,4903,4815,5,7
307105,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",02/09/11,595,1041,8787,8921,5,7
301615,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",02/09/11,259,503,3972,4036,5,7
301614,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",02/09/11,349,569,4815,4885,5,7
307107,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",03/22/11,649,1182,10218,10202,5,7
302385,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",03/22/11,292,543,4575,4543,5,7
302384,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","NW","STANDARD",03/22/11,368,645,5643,5659,5,7
307109,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","TOTAL","STANDARD",04/14/11,614,1142,10173,10151,5,7
302570,"ALASKAN  WAY,  SE/O  BLANCHARD  ST",8728,"05045
/0210","SE","STANDARD",04/14/11,269,548,4533,4432,5,7
